industry_type,production_scale,energy_source_type,energy_use_per_unit,water_consumption,material_input_tons,waste_generated_tons,recycled_percentage,hazardous_waste_tons,CO2_emissions_tons,NOx_emissions,wastewater_emission_index,recycling_rate,byproduct_reuse_index,energy_recovery_rate,cost_savings_from_recycling,production_cost_index,region,distance_to_industrial_area,population_density,eco_industrial_park_member,sustainability_certified,Symbiosis_Score_Percentage,Symbiosis_Potential
Automobile,189.93935192822528,Mixed,2.157116002965729,12465.564883264651,550.20198890293,67.62186700922675,36.56621044012139,65.86149224918177,197.71768669967048,13.753867216368153,0.05478724692491377,0.3965138342200554,0.8680187340263427,0.0654333386165251,5212.737459271495,0.439747832551867,North,69.5830048894726,4370.400688164483,0,0,17.49798996337546,Low
Cement,277.489850686607,Renewable,6.97982552298135,12028.341255288902,126.89689867085103,158.43978009648205,87.72754700642376,70.35175946447075,402.37314022991785,13.346237059298053,0.7033053068633781,0.1639007086948144,0.22905473870479148,0.313373913549958,3681.2822226767157,0.5490272963723402,Central,72.9450240804579,3495.760168102819,0,0,25.090182352124852,Low
Pharmaceutical,221.57117967381424,Renewable,4.435355046986523,5194.096971351143,58.93848723368157,145.04273250282282,81.45377480962564,39.01750946522956,299.46578162662814,36.973694385633586,0.8912626489153983,0.39705853764748267,0.7191582369294707,0.43164696669304303,22361.457899078803,0.42890760698175234,Central,18.94774474383664,2416.9616349728312,1,0,54.94744802401092,Medium
Textile,346.19619624045504,Mixed,3.8458974866567295,11595.310589438684,154.769279452204,81.22583112175917,82.04942800828668,50.45089524237204,665.7063135116302,16.985242852013585,0.635874527331007,0.5272994804626708,0.8465682762886534,0.5095127746537579,28836.8047609094,0.6785462585170468,South,66.81852954120241,7252.041662569559,1,1,69.93365620212306,Medium
Steel,294.2728371628678,Mixed,7.3223354518410035,2575.8396882622983,586.8019448080964,246.48500296006685,75.58342671474523,6.361577063719901,37.631462700196764,38.533062200336815,0.9377530155114836,0.5889506131855257,0.5715274916243376,0.21341975754469034,6959.813178056129,0.42675283848634904,West,57.29085482993342,1641.166909686584,1,0,49.4485509446429,Medium
Electronics,102.37811382701892,Mixed,5.226956877781945,10036.884135501326,779.595276242333,270.3821754551546,84.87492102085261,39.043057942539996,210.19732937356216,1.454728909273388,0.12850397850120965,0.8922208784491588,0.27216401476842617,0.917798179854228,26279.933630504915,0.4127259233646876,East,77.09734768858947,5514.651489528365,0,0,46.55273749317511,Medium
Textile,284.85383162501313,Non-renewable,5.036298049908025,9802.744216932419,787.2985247111153,235.67011103752162,78.48848583514021,12.385260389738821,139.00789495585542,12.600610720484779,0.08773392726269891,0.7496001005275545,0.32832366586262723,0.5709857392149705,20124.01511520232,0.5827421956802219,North,46.55842261852431,7412.22875814283,0,1,54.05584580134916,Medium
Plastic,166.76717968005914,Mixed,4.911361612370784,870.7620868011527,420.48436185514095,62.63089345033947,61.21346590385194,29.571449409801716,690.167450202824,26.81462193052403,0.8384127311673708,0.1867933053002096,0.847172780346949,0.5198994923513396,39519.091005742375,0.8332011595942914,Central,8.643039003423397,4401.625685546378,1,0,48.7986989704069,Medium
Plastic,269.69983732909526,Mixed,3.59818661213672,11925.566937068508,702.0142257442606,30.590847472907562,35.14493107945837,26.344425029167944,384.68420276113727,35.68885009884172,0.8555111753865077,0.20676398598763523,0.31843144073883617,0.057940330037307045,29263.997152123637,0.5809832924271805,North,48.59711351259793,7035.98621091996,0,0,11.553535221084841,Low
Chemical,297.6422179531045,Mixed,6.499501724703891,13597.097523879393,602.619841813628,183.60612316507599,85.49778142320267,33.88324617932065,335.29163423670866,10.628020923827215,0.8310395271071281,0.14044528331577863,0.7215714349855739,0.4871438414564063,26983.986737281783,0.5483092467433003,West,55.55331238566045,1173.841531779618,0,1,50.310845332544126,Medium
Cement,153.86534052928386,Non-renewable,2.769589108110411,4377.521537845561,425.78017773845255,21.84295435041576,81.45130793572132,45.730929437930605,370.5965544388423,37.25386488256489,0.7989649025337456,0.714363554498826,0.9411486910298648,0.8039035665096657,23677.089925149092,0.6468569444758253,West,19.185040239569407,4051.552407999983,1,0,71.60828963031723,High
Automobile,226.19476636171797,Renewable,7.572264720288925,12279.665500699188,479.5703997163151,203.48363712463484,50.19474238789633,72.23013176503967,778.1011495478215,23.96779792671793,0.3622283639386602,0.6855100506426713,0.94983504742641,0.2476800887461184,39899.91489888875,0.4543282072509771,East,32.74084391399282,3764.7971877513273,0,1,47.87788057098114,Medium
Pharmaceutical,140.9039561021017,Non-renewable,7.257896435328726,1694.8865919982488,152.92035996265332,161.47514499653659,13.321688310166191,31.558770507800425,683.2085675820208,32.139825606317686,0.21746208359138774,0.9377266115271929,0.5301317734423983,0.3660868115477716,39257.44849247394,0.5120619326942607,East,48.683266296031036,263.32669488855987,0,0,19.475994435684967,Low
Food Processing,96.74844025168267,Non-renewable,3.3623622797242874,9199.533944785457,753.246095462444,200.52179115938077,64.27621682916265,78.49049565692405,570.96764204324,16.189688520122438,0.92880401999779,0.5198210758979138,0.793900217107488,0.06851431821892599,22448.37476879182,0.42830115340027836,Central,31.180247510687433,3657.4072626028087,0,0,29.352212292376596,Low
Electronics,201.1124555154781,Renewable,6.106246388821646,7541.879547347018,313.94732804883256,179.10037822667448,14.300732562509447,60.722243844096226,246.5735881941386,8.881125111391496,0.30700018284833397,0.7937734359639936,0.9412248811290795,0.9292347628104156,19296.967198701943,0.6430859967646103,East,31.245921944615787,3078.432099784263,0,1,50.57193797334022,Medium
Steel,196.14216699071744,Mixed,5.012562361147141,8415.891232980499,384.6119423428771,129.69725801051595,88.73379675711462,40.91848374307066,148.83493962438925,36.49379891018388,0.3984076821640322,0.5687958727785088,0.38720560085778394,0.10998661741523673,19560.367062666588,0.7184325369415292,Central,12.380757855478198,5424.430076642,0,0,34.461412335669635,Low
Automobile,398.55375702536224,Non-renewable,3.3635451139946424,13929.975427323003,553.7451732484241,64.25876814136734,91.7386568131511,51.52211496895553,738.7182306390736,37.35886680204564,0.6995589594516332,0.8366780412746934,0.27716862656327523,0.8583990115186124,18277.010832287895,0.7042191845943432,South,75.37824440005795,7518.9722728968445,1,1,78.69900833962915,High
Textile,222.8327523832455,Mixed,7.919651535968127,13134.071085079375,300.42685364491547,95.18213006409412,26.10666240146636,8.177933690555559,349.9989077812566,20.15421819408835,0.2933560799939876,0.6989189353724764,0.15281002025796486,0.3316889427624092,22193.13566586024,0.4528906907788571,Central,60.53856199061753,869.1704884438849,0,1,27.44732661939033,Low
Plastic,186.74225583110413,Non-renewable,1.1766614209378494,11883.713029976478,240.6943707416979,159.72766939459805,67.49309713466735,67.56172250509239,237.42952358553075,0.7565531319706319,0.8191302215610012,0.6285956134921276,0.1768096742658135,0.5788007617872907,12396.202176946088,0.7677889234487802,East,2.0969882315559567,2754.31581637406,0,0,35.78860314421002,Low
Electronics,265.7520021493359,Non-renewable,2.7685222143490065,4468.6276363363795,523.2870449526654,197.30108762604374,17.842865387834834,46.58859640511727,387.31824460575564,4.836426669980977,0.07003462363178126,0.5586104038847454,0.8182007272585969,0.661383985969403,37217.97375834821,0.45357219914995817,North,61.71783615372889,3663.704951675165,1,0,33.07997420619486,Low
Food Processing,108.40556611448591,Mixed,4.640518427778053,13721.370115948328,68.73806171138709,234.9474899809359,72.00893892871538,78.88539841676814,735.9209897998746,23.134604429153008,0.7911826673889345,0.7006734719986774,0.5798507812763666,0.17674625068800304,20628.74309555354,0.3901869307606578,East,59.70400942731298,3750.44594866819,0,0,29.763529763495203,Low
Pharmaceutical,387.7330355055402,Mixed,4.653671024349947,1913.8615407261912,590.5438340200092,231.31536194247295,39.51945162297734,50.914299500227926,321.9125044452087,1.4391797409245057,0.6018513226178042,0.4276884584039094,0.8363382578532372,0.44938344000230185,33996.29684986715,0.5098852492123167,West,2.7590148921307938,6243.5158225695795,0,0,28.763432174577424,Low
Chemical,283.1872145891306,Non-renewable,5.122531524618949,12873.273640102423,435.5175274073823,291.9431792620202,67.88925949708785,66.728926661306,458.8599778535176,16.178020997474462,0.5729936441135929,0.1369189226350977,0.7605095801289515,0.3429194902219781,20061.539637369562,0.6586464535025298,East,30.829135213873634,3658.4861935008385,0,0,18.980141179690825,Low
Food Processing,321.5481023810713,Mixed,6.261733204160435,5258.321049127313,504.3152978907008,89.32322735570578,41.69450328218512,63.98101942361918,646.3137148646821,12.483112850094496,0.4583770391386607,0.08598751591805673,0.6563701670432159,0.10094221904491879,29295.03040858923,0.3852010912826388,South,49.32631984539139,411.8581513384962,1,1,43.866301053348955,Medium
Electronics,134.55294021565362,Renewable,5.364344813635075,1279.6985190987589,523.9101194351638,25.977658922963855,22.373238335825036,27.636892117461507,353.1633742177452,28.716756878387084,0.2770455962834224,0.48112135844825643,0.5983809727161746,0.7998742889538626,14801.51465011004,0.6888522672650739,Central,37.3145508449268,5738.811937824084,0,0,27.858741697027043,Low
Food Processing,211.03291296166526,Renewable,5.201970223696259,10205.676271490851,445.2876173694228,106.96879598484848,44.51934834271742,20.768850018656934,202.1626055025673,2.6953575814434436,0.46407028543123663,0.5893624239981272,0.09350501376028364,0.09065098084772996,25742.6605938639,0.8178407977520947,West,62.68291726019957,7101.671622136239,0,0,19.932853562292536,Low
Electronics,215.26051628678064,Mixed,1.374601240391303,3853.558960581354,486.900333080552,224.2718701911026,19.577249763957152,34.4394866745208,795.7300837387661,19.804885124602855,0.4500285120186873,0.12096412751356288,0.835047676402873,0.6379321635354801,20938.114927134935,0.47588430615484234,Central,35.18574994548585,4208.4567578874485,0,0,9.867812402795323,Low
Electronics,342.9780620483478,Non-renewable,3.635712014525088,4031.781325037163,562.8411506674059,134.24293705482208,59.03507837304039,37.37930755270697,766.1252688126846,23.37501366008641,0.58375418878307,0.308213194020892,0.4260578555117428,0.33266963877786226,15950.341748277175,0.5701239696690716,Central,14.001311617399288,4732.646469248341,0,0,17.703861652823605,Low
Paper,80.39573752301102,Non-renewable,2.624390177908092,4937.683910317187,614.8391353847557,246.24758702387874,13.48088023270578,19.20677615493151,677.913751917901,24.8829975040784,0.28157428585553024,0.3398289853779383,0.5538081713642528,0.22291639448167994,35499.137920584035,0.4369862553751069,East,78.16041869335862,1470.9042239585594,0,1,15.542221310227516,Low
Steel,176.27299467304164,Mixed,2.857590781213828,1423.4291287864926,595.5892934645904,167.0512777298744,54.82217276598807,71.56782986807775,556.9316259210195,16.503728044669163,0.07759558197614902,0.5565159816874261,0.06975815168931865,0.6503774462019908,6283.043944458541,0.516757037442237,North,20.879119436531635,1921.038368495865,1,0,36.834522505528454,Low
Plastic,393.9956397901772,Renewable,4.880362320382414,3068.3435908746837,702.2123432991963,279.2885581759984,85.34133500312097,43.40382898405168,249.99518989436362,12.522527445467263,0.14508944663913825,0.30063421043851013,0.8924661516765083,0.5670839430735852,20503.079636126193,0.31318234248150445,West,57.98000022222392,2034.3278651719718,0,0,41.123019890673746,Medium
Paper,231.96369392198994,Renewable,2.396537204507259,574.5245999906244,192.08257487555207,284.6197153897253,81.21922796014583,78.27555137228556,732.462091767945,27.458474832617377,0.6991774314615729,0.136083739600406,0.8624664149828013,0.33373063163734684,9386.024784113197,0.8722616377276964,South,13.166192309797612,3559.787404074103,1,0,39.24719179882735,Low
Pharmaceutical,202.40840967808265,Non-renewable,3.0576437071182827,6958.438056033909,350.86097711884815,25.44482927553087,85.03644446825223,64.80142224370107,234.93420269455842,33.97897740004855,0.022492329635540487,0.1983710668518951,0.538950226926295,0.5116646734333152,34720.093466268474,0.5495341279273172,South,27.662983875146747,7439.532722986009,0,1,49.87783419426098,Medium
Paper,118.34528064564682,Renewable,2.6595929596213805,1721.7029725605837,760.8470495108428,139.6419647151652,88.37414818080411,44.45638883135568,644.6314058479294,27.89789669242371,0.85644304464543,0.20655302144377385,0.5695804698515217,0.27161339108558846,11631.83509919521,0.7733220658908482,North,36.47815345757306,4269.921180376112,0,0,33.02512423997407,Low
Cement,391.732681160965,Renewable,7.639520602527363,10398.462773140885,347.44293078974727,184.85827306862257,18.88487046943401,75.76322225154874,736.241370994219,37.318043435560256,0.6943973274799133,0.8084254498004853,0.6845154911631398,0.827326813102423,26070.352924249222,0.3855860624139058,North,16.994096353110983,1698.3616325705507,0,1,41.681406380090685,Medium
Cement,86.40843389626383,Renewable,7.612660125197666,3916.531342278902,143.652557679442,80.48239953960277,20.94351224443561,40.38998520762456,490.342995535331,28.831909251638123,0.7680865413077163,0.3058877182804623,0.28822540679253505,0.3324369022944454,8291.413573243455,0.7874130264602394,East,37.09684695675154,2275.4843397778072,1,0,25.570721528394195,Low
Plastic,315.8976720023178,Mixed,5.2695909101723615,14181.825088510068,444.0838447716347,125.08764991679917,57.34557853661593,70.96852100149364,646.3838499551196,30.702439993537926,0.8359844490934748,0.6932225605232812,0.24972406044197226,0.27063772659637825,17386.719439891793,0.8160883865773207,South,14.2587001933565,3195.317231872037,1,1,56.527623758861914,Medium
Food Processing,325.9519375323227,Non-renewable,7.471657281123299,13133.148597280462,132.11822941584663,204.916054629721,85.98767681607649,28.651582495664442,637.5221773773624,7.13217626578251,0.12271044393018116,0.5610548717053752,0.6566206519414695,0.726650339953686,36175.57343467584,0.7292862772126076,West,45.60251004089943,5061.4200104038355,1,1,69.8616644020692,Medium
Steel,157.97014914043731,Renewable,6.500688518278612,4696.89297703902,202.1399290458989,71.88659693501663,92.81970380454261,30.291390672327523,170.66304587436431,17.071815958805114,0.8224510909700663,0.9293348782547978,0.14398020154301733,0.0658332391945234,8310.448887273738,0.8419249949900434,North,53.76963369657513,3632.258593431242,1,0,59.59428237696878,Medium
Plastic,294.8987019561719,Mixed,5.129635179612661,11856.624092521843,798.7390674282175,182.58449912746346,13.932262973899997,33.45045463767449,540.981089404946,19.659685572760626,0.5046424376590564,0.295540401992182,0.45865580425104263,0.2912105588774678,27201.441363236907,0.4003182776808818,North,6.86987415418484,3261.0697845800146,1,1,39.479520468266685,Low
Electronics,109.73732620140478,Mixed,1.0450464804775699,12147.05111763969,456.021978797099,210.7471093084703,40.24079715705611,43.73005167545969,92.90499078546597,10.623579910637002,0.8855238387531971,0.1925357184762802,0.49348438159918095,0.3878556985860558,9771.394081126282,0.5858890972731721,North,69.94830544440912,4604.8830831121595,0,1,34.95893971519797,Low
Textile,162.25512525826556,Non-renewable,6.407614002555828,14805.165154658951,263.0437917803217,31.696411773280694,28.096011646099445,44.279221615905925,416.1231116472354,21.37732448407337,0.8865866010603435,0.09683405392510434,0.39320327922365117,0.8440141656122436,17798.4639962223,0.6720657192096944,West,16.44098903327877,2086.312960644831,0,0,19.416884494388295,Low
